상권명,다중지역정보,업종정보,점포수,위도,경도,구분,시군구코드,시군구명,"WGS84좌표, X좌표값","WGS84좌표, Y좌표값",조사일시,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
군포당동우체국,"{""type"":""Polygon"",""coordinates"":[[[126.944349014,37.350757445],[126.944346147,37.350743317],[126.944338174,37.350704036],[126.944311095,37.350570608],[126.944284031,37.350437203],[126.944256956,37.35030379],[126.944229869,37.350170327],[126.944227212,37.350157211],[126.944219961,37.350121516],[126.943973497,37.350157324],[126.943596179,37.34999965],[126.94356869,37.349846786],[126.943272606,37.349883004],[126.943282853,37.349932091],[126.943339611,37.350211366],[126.943409908,37.350556653],[126.943474908,37.350877113],[126.94306249,37.350933693],[126.943116992,37.351197743],[126.943190994,37.351555452],[126.943703759,37.351486814],[126.943646818,37.351195148],[126.944419592,37.351105198],[126.94441941,37.351104302],[126.944417278,37.351093825],[126.944392327,37.350970861],[126.944365251,37.350837446],[126.944349014,37.350757445]]]}",두발 미용업/육류 소매업/김밥 및 기타 간이 음식점업/컴퓨터 게임방 운영업/기타 주점업/기타 미용업/의약품 및 의료용품 소매업/시계 및 귀금속 소매업/한식 일반 음식점업/중식 음식점업/치킨 전문점/커피 전문점/일반의원/치과의원/노래 연습장 운영업,"53",37.3506371095279,126.943875409187,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남양주장현우편취급국,"{""type"":""Polygon"",""coordinates"":[[[127.180939631,37.715279932],[127.179848247,37.714548609],[127.179553249,37.714355115],[127.179511625,37.714319251],[127.179502494,37.714305087],[127.179154278,37.714372004],[127.179161525,37.714454274],[127.178958418,37.715162988],[127.179000185,37.71590832],[127.178789008,37.715837022],[127.178263821,37.715923472],[127.177832761,37.715895693],[127.177516769,37.716875055],[127.178620436,37.717528101],[127.179065785,37.716871191],[127.179296257,37.716671187],[127.179607684,37.716941408],[127.180144461,37.717477308],[127.180568385,37.717993839],[127.18038951,37.71817562],[127.180582386,37.718332386],[127.18048124,37.718440371],[127.1807104,37.718585563],[127.180679461,37.71827224],[127.180764448,37.718215389],[127.181026596,37.718842298],[127.181493966,37.719954934],[127.181423143,37.721206878],[127.180860077,37.722059516],[127.180683512,37.722513876],[127.18081986,37.722654481],[127.182031687,37.721828864],[127.182360633,37.72140991],[127.182889075,37.720997403],[127.183030949,37.721086799],[127.183438467,37.720807482],[127.183692683,37.720769819],[127.184420751,37.721095842],[127.18524462,37.721187127],[127.18541785,37.72116467],[127.185489027,37.720846984],[127.185749686,37.720706306],[127.186522631,37.721110903],[127.186201846,37.721401528],[127.186063819,37.72138143],[127.185902982,37.721664709],[127.185792761,37.72188977],[127.185892419,37.721950151],[127.186542169,37.722340946],[127.186615968,37.722269935],[127.186779876,37.722127462],[127.187259491,37.721696793],[127.187230737,37.721679435],[127.187190263,37.721633121],[127.187169789,37.721579139],[127.187171317,37.721522773],[127.187192762,37.721473949],[127.187194698,37.721469541],[127.187237643,37.721424653],[127.187433448,37.721275676],[127.187732144,37.721007057],[127.187939166,37.720803077],[127.18770478,37.720661972],[127.187513427,37.720556463],[127.187240855,37.72040617],[127.187233188,37.720401751],[127.187108535,37.720326705],[127.187060395,37.720287197],[127.186779088,37.719971482],[127.186778512,37.719970833],[127.18635256,37.719488282],[127.185916718,37.719015129],[127.185376386,37.718455621],[127.185373471,37.718452535],[127.18497655,37.718022768],[127.184831864,37.717897906],[127.184815547,37.717903025],[127.184800981,37.717903743],[127.18474471,37.717906516],[127.184675982,37.717892448],[127.18461609,37.717862197],[127.184060493,37.717472412],[127.183832603,37.717312531],[127.183831823,37.717311981],[127.182304082,37.716230172],[127.182262218,37.716200527],[127.182155293,37.716124811],[127.182154345,37.716124135],[127.181902738,37.715943942],[127.181497477,37.715653714],[127.180998682,37.715319494],[127.180983139,37.715309085],[127.180939631,37.715279932]],[[127.180696281,37.716968112],[127.181052347,37.716660289],[127.181745846,37.716675796],[127.182336725,37.717160251],[127.182228667,37.717252422],[127.181999884,37.717234506],[127.181851614,37.71734104],[127.182127093,37.717593548],[127.181900615,37.717753039],[127.181717001,37.717882416],[127.180705763,37.716976062],[127.180696281,37.716968112]],[[127.182821254,37.719327209],[127.182819075,37.719622845],[127.181598389,37.719516405],[127.181609518,37.719277708],[127.182821254,37.719327209]],[[127.184675106,37.719166574],[127.184453815,37.719014123],[127.184697496,37.718772527],[127.18450907,37.718629313],[127.184664099,37.718487908],[127.185059488,37.718764889],[127.184908893,37.718922093],[127.184675106,37.719166574]],[[127.184514639,37.719739874],[127.184366507,37.719736598],[127.184248228,37.719661446],[127.184252272,37.719551098],[127.184517027,37.719554053],[127.184514639,37.719739874]]]}",한식 일반 음식점업/두발 미용업/기타 주점업/한식 육류 요리 전문점/여자용 겉옷 소매업/일반 교과학원/통신기기 소매업/일반의원/피자  햄버거  샌드위치 및 유사 음식점업/치킨 전문점/의약품 및 의료용품 소매업/김밥 및 기타 간이 음식점업,"474",37.7184747119766,127.183132878924,발달상권,"41360",남양주시,127.18196,37.718327,"201509",1.855257226,1.153073451,0.801981563,0.554613933,0.562466873,0.744393332,1.349396967,2.721043932,4.993815835,6.666492192,8.369925899,9.110065554,8.878076599,9.221969958,9.720631689,10.22649195,11.23657644,11.23395879,11.12761689,9.411422151,7.789462703,6.530047348,4.631926154,3.165716696
뉴코아아울렛동수원점,"{""type"":""Polygon"",""coordinates"":[[[127.035444866,37.261577014],[127.03543801,37.261558968],[127.035413224,37.26149372],[127.035262914,37.261113629],[127.035207064,37.26098266],[127.035068158,37.261017321],[127.034752947,37.261097862],[127.033994844,37.261291564],[127.033673354,37.261374184],[127.033671418,37.261374681],[127.033897306,37.26196163],[127.033229995,37.262130214],[127.032351307,37.262352251],[127.032356585,37.262365666],[127.032691402,37.263205474],[127.032692417,37.263208089],[127.032848199,37.263620373],[127.03285272,37.263632336],[127.033100396,37.264287822],[127.03311039,37.264314272],[127.033348176,37.26494359],[127.033349173,37.264946306],[127.033355699,37.264964611],[127.033361473,37.264980808],[127.03339701,37.265080537],[127.033753554,37.26597638],[127.033783549,37.266051729],[127.033784518,37.266054226],[127.033802606,37.266102055],[127.033806018,37.266111075],[127.03400428,37.266625566],[127.034351975,37.266543626],[127.034355889,37.266542734],[127.035575947,37.266274233],[127.035354353,37.265704011],[127.036034452,37.265529324],[127.035579642,37.264391658],[127.036433689,37.264171586],[127.036396169,37.264077625],[127.036395793,37.264076673],[127.036230996,37.263655938],[127.03622996,37.263653218],[127.036180861,37.26352056],[127.036176994,37.263510115],[127.036132174,37.26338904],[127.035920639,37.262844117],[127.035920287,37.262843211],[127.035876959,37.26273159],[127.035875953,37.262728924],[127.035689765,37.262221697],[127.035444866,37.261577014]]]}",셔츠 및 블라우스 소매업/기타 의복 소매업/한식 일반 음식점업/여자용 겉옷 소매업/한식 육류 요리 전문점/기타 주점업/커피 전문점/신발 소매업/두발 미용업/부동산 중개 및 대리업,"646",37.2638668107829,127.034627445808,발달상권,"41115",수원시 팔달구,127.03314,37.26227,"201509",41.54925503,27.67848704,17.61167209,11.36982649,7.019449257,6.641155584,8.99498288,18.66248784,38.60697091,81.14399276,128.0734245,146.1474555,136.1647058,148.3962012,149.2368538,147.4924997,140.5360993,141.7970782,146.2945697,128.5357834,113.572167,102.769781,87.57498519,62.04016229
안양농수산물도매시장,"{""type"":""Polygon"",""coordinates"":[[[126.972211323,37.383743182],[126.972093621,37.382163122],[126.971818573,37.381219556],[126.971397022,37.380506052],[126.971239889,37.380558619],[126.971009149,37.380635768],[126.970955473,37.380653862],[126.967672482,37.381810512],[126.966500888,37.38222325],[126.966130468,37.382541609],[126.966103447,37.38259156],[126.966124098,37.382600079],[126.966648223,37.382815028],[126.966648942,37.382815324],[126.967570371,37.383196537],[126.96796803,37.383361071],[126.967986361,37.383368652],[126.968355916,37.383521565],[126.969017893,37.383780697],[126.969108584,37.383802708],[126.969218536,37.383829401],[126.969434911,37.383837116],[126.970362453,37.383803922],[126.970366857,37.383803799],[126.970675955,37.383797554],[126.971484755,37.383781225],[126.972104203,37.383746568],[126.972111294,37.383746261],[126.972211323,37.383743182]]]}",한식 해산물 요리 전문점/신선  냉동 및 기타 수산물 소매업/채소  과실 및 뿌리작물 소매업/한식 일반 음식점업/신발 소매업/건어물 및 젓갈류 소매업/주방용품 및 가정용 유리  요업제품 소매업/일식 음식점업/슈퍼마켓/철물 및 난방용구 소매업/그 외 기타 분류 안된 가정용품 소매업/문구용품 및 회화용품 소매업/의약품 및 의료용품 소매업/화초 및 식물 소매업/곡물  곡분 및 가축 사료 소매업/육류 소매업/조리 반찬류 소매업/기타 식료품 소매업/중식 음식점업/일반의원/한의원/체력 단련시설 운영업/한식 육류 요리 전문점/기타 음ㆍ식료품 위주 종합 소매업,"89",37.38219323082,126.96934206709,발달상권,"41173",안양시동안구,126.969894,37.38206,"201509",0.153264994,0.100340368,0.061581442,0.070238258,0.06590985,0.143427703,0.191236937,0.340370269,0.53987053,0.790327959,0.93336217,0.94182224,0.812953728,0.898341414,0.953430244,1.017569381,1.044720304,1.1013831,1.076593127,0.925295591,0.701005357,0.583941594,0.444448807,0.307907208
인계로_1,"{""type"":""Polygon"",""coordinates"":[[[127.04558806,37.264527276],[127.046014274,37.264422857],[127.046706249,37.264253555],[127.046818396,37.264580821],[127.04572382,37.264881484],[127.045867778,37.265256315],[127.046605567,37.265030782],[127.04694005,37.264936604],[127.047365879,37.264806833],[127.047108267,37.264139926],[127.047615433,37.264013624],[127.048077361,37.263898502],[127.048552011,37.263780102],[127.048452014,37.263576271],[127.048392663,37.263593223],[127.048386131,37.263594999],[127.04713733,37.26391759],[127.047136903,37.2639177],[127.047042092,37.263942024],[127.047039305,37.263942743],[127.047039001,37.263942821],[127.04703291,37.263944384],[127.046972284,37.263959939],[127.046969931,37.263960531],[127.046798149,37.264002955],[127.046797566,37.264003098],[127.046301762,37.264124367],[127.045954733,37.264209248],[127.045934303,37.264214246],[127.045817946,37.264242714],[127.045277069,37.264377517],[127.045251829,37.264384195],[127.045248043,37.264385168],[127.045243699,37.26438625],[127.045336442,37.264589168],[127.045336616,37.264589547],[127.04558806,37.264527276]]]}",노래 연습장 운영업/한식 육류 요리 전문점/기타 주점업/한식 일반 음식점업/중식 음식점업/치킨 전문점/여자용 겉옷 소매업/시계 및 귀금속 소매업/한식 면 요리 전문점/일식 음식점업/생맥주 전문점/두발 미용업,"72",37.264404538093,127.045670972123,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세지로,"{""type"":""Polygon"",""coordinates"":[[[127.02363362,37.264285296],[127.023589787,37.264167574],[127.02351753,37.26398629],[127.023163741,37.264076039],[127.023147547,37.264080148],[127.023060628,37.2641022],[127.022913977,37.264139941],[127.022771748,37.264176652],[127.021081622,37.264612856],[127.021078378,37.264613671],[127.020941154,37.264647268],[127.020796144,37.264696678],[127.020766894,37.264706645],[127.020665363,37.264741244],[127.020647871,37.264745508],[127.02028072,37.265000892],[127.020491378,37.265439098],[127.020508541,37.265474157],[127.021075983,37.265295247],[127.021372304,37.265866506],[127.021492615,37.266098967],[127.0219137,37.26691314],[127.022396944,37.266788721],[127.021919682,37.26582259],[127.022293724,37.265723457],[127.021801662,37.264758048],[127.022393813,37.264602145],[127.022826741,37.264498709],[127.023269055,37.264377609],[127.023659628,37.265373151],[127.024029576,37.265285221],[127.023995632,37.265191861],[127.023686171,37.264426242],[127.023684623,37.264422254],[127.023637167,37.264294821],[127.02363362,37.264285296]]]}",한식 일반 음식점업/부동산 중개 및 대리업/치킨 전문점/간이 음식 포장 판매 전문점/체인화 편의점/김밥 및 기타 간이 음식점업/두발 미용업/전자상거래 소매업/한식 해산물 요리 전문점/육류 소매업/중식 음식점업/자동차 전문 수리업/가전제품 수리업/자전거 및 기타 운송장비 소매업/방문 교육학원/페인트  창호 및 기타 건설자재 소매업,"83",37.2654564216052,127.021658600972,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인계로_2,"{""type"":""Polygon"",""coordinates"":[[[127.048298433,37.263237396],[127.048221096,37.263058262],[127.047408121,37.263269121],[127.047291605,37.263036999],[127.046750365,37.263211741],[127.046551971,37.262627252],[127.044039315,37.263128502],[127.044042243,37.263157373],[127.04404287,37.263163549],[127.044063775,37.263232476],[127.044074482,37.263252307],[127.044210447,37.263423427],[127.044283096,37.263498139],[127.044309961,37.263519188],[127.044365705,37.263506237],[127.044696066,37.263515094],[127.045339987,37.263887475],[127.045077142,37.264028407],[127.044980471,37.264058759],[127.044991492,37.264070927],[127.045022169,37.264063912],[127.045111981,37.264041543],[127.045137201,37.264034869],[127.045140948,37.264033907],[127.045684264,37.263898497],[127.045685389,37.263898219],[127.045822765,37.263864608],[127.046169804,37.263779726],[127.046665313,37.263658528],[127.046835625,37.263616468],[127.046900105,37.263599924],[127.046901016,37.26359969],[127.046903806,37.263598971],[127.046904115,37.263598891],[127.046998865,37.263574583],[127.048244163,37.263252897],[127.048298433,37.263237396]]]}",한식 육류 요리 전문점/치킨 전문점/부동산 중개 및 대리업/일반 교과학원/한식 일반 음식점업/기타 주점업/피부 미용업/두발 미용업/자동차 전문 수리업/제과점업/기타 음ㆍ식료품 위주 종합 소매업/건강 보조식품 소매업/자동차 세차업/한식 해산물 요리 전문점/서양식 음식점업/체인화 편의점/가정용 세탁업,"36",37.2633462040244,127.046017742458,발달상권,"41117",수원시 영통구,127.04447,37.26349,"201509",10.66518847,4.988913525,3.059866962,2.084257206,1.496674058,2.283813747,5.332594235,10.63192905,33.1707317,36.58536585,46.39689578,46.62971175,44.04656319,47.38359201,62.72727272,65.06651884,66.08647449,76.71840354,70.22172948,59.2572062,47.01773835,39.92239467,34.97782705,19.11308204
인계로_2,"{""type"":""Polygon"",""coordinates"":[[[127.048298433,37.263237396],[127.048221096,37.263058262],[127.047408121,37.263269121],[127.047291605,37.263036999],[127.046750365,37.263211741],[127.046551971,37.262627252],[127.044039315,37.263128502],[127.044042243,37.263157373],[127.04404287,37.263163549],[127.044063775,37.263232476],[127.044074482,37.263252307],[127.044210447,37.263423427],[127.044283096,37.263498139],[127.044309961,37.263519188],[127.044365705,37.263506237],[127.044696066,37.263515094],[127.045339987,37.263887475],[127.045077142,37.264028407],[127.044980471,37.264058759],[127.044991492,37.264070927],[127.045022169,37.264063912],[127.045111981,37.264041543],[127.045137201,37.264034869],[127.045140948,37.264033907],[127.045684264,37.263898497],[127.045685389,37.263898219],[127.045822765,37.263864608],[127.046169804,37.263779726],[127.046665313,37.263658528],[127.046835625,37.263616468],[127.046900105,37.263599924],[127.046901016,37.26359969],[127.046903806,37.263598971],[127.046904115,37.263598891],[127.046998865,37.263574583],[127.048244163,37.263252897],[127.048298433,37.263237396]]]}",한식 육류 요리 전문점/치킨 전문점/부동산 중개 및 대리업/일반 교과학원/한식 일반 음식점업/기타 주점업/피부 미용업/두발 미용업/자동차 전문 수리업/제과점업/기타 음ㆍ식료품 위주 종합 소매업/건강 보조식품 소매업/자동차 세차업/한식 해산물 요리 전문점/서양식 음식점업/체인화 편의점/가정용 세탁업,"36",37.2633462040244,127.046017742458,발달상권,"41117",수원시 영통구,127.04784,37.263355,"201509",132.5631769,76.24548737,55.01805054,43.64620939,32.16606498,42.77978339,95.19855596,157.6895307,344.1877256,441.8772563,554.8375451,570.7581228,520.2888087,563.5018051,627.7256318,672.0216607,705.3790614,792.3465704,814.2238267,689.133574,535.2346571,456.498195,384.0433213,235.9927798
장미로48번길,"{""type"":""Polygon"",""coordinates"":[[[127.125000917,37.41364752],[127.125007435,37.413647444],[127.125124804,37.413646078],[127.125126878,37.413646062],[127.125637132,37.41364386],[127.125638715,37.413643858],[127.125839695,37.413644113],[127.12584064,37.412543805],[127.125010723,37.412547892],[127.125010445,37.412547893],[127.125009349,37.412547896],[127.125001554,37.412547905],[127.123989303,37.412548957],[127.123968698,37.412548978],[127.123984589,37.413659304],[127.125000917,37.41364752]]]}",한식 일반 음식점업/전자상거래 소매업/커피 전문점/부동산 중개 및 대리업/일식 음식점업/체인화 편의점/피부 미용업/기타 주점업/피자  햄버거  샌드위치 및 유사 음식점업/서양식 음식점업/한식 육류 요리 전문점/한식 면 요리 전문점/화장품  비누 및 방향제 소매업/통신기기 소매업/가전제품 소매업/김밥 및 기타 간이 음식점업/두발 미용업,"84",37.413096317415,127.12490835584,발달상권,"41135",성남시 분당구,127.125465,37.412617,"201509",94.76017122,68.45499382,42.99588938,34.5351598,22.45939123,26.99741891,39.99617616,72.22386426,133.6795273,296.5870294,387.347583,477.8773894,443.1114824,497.1063203,500.1060335,501.6443479,509.1820888,516.4890826,479.3387882,360.8116584,279.2040759,236.5158494,185.5976405,146.4475373
장미로48번길,"{""type"":""Polygon"",""coordinates"":[[[127.125000917,37.41364752],[127.125007435,37.413647444],[127.125124804,37.413646078],[127.125126878,37.413646062],[127.125637132,37.41364386],[127.125638715,37.413643858],[127.125839695,37.413644113],[127.12584064,37.412543805],[127.125010723,37.412547892],[127.125010445,37.412547893],[127.125009349,37.412547896],[127.125001554,37.412547905],[127.123989303,37.412548957],[127.123968698,37.412548978],[127.123984589,37.413659304],[127.125000917,37.41364752]]]}",한식 일반 음식점업/전자상거래 소매업/커피 전문점/부동산 중개 및 대리업/일식 음식점업/체인화 편의점/피부 미용업/기타 주점업/피자  햄버거  샌드위치 및 유사 음식점업/서양식 음식점업/한식 육류 요리 전문점/한식 면 요리 전문점/화장품  비누 및 방향제 소매업/통신기기 소매업/가전제품 소매업/김밥 및 기타 간이 음식점업/두발 미용업,"84",37.413096317415,127.12490835584,발달상권,"41135",성남시 분당구,127.12527,37.41262,"201509",0.006112333,0.003734834,0.002308335,0.001668572,0.001020163,0.001201718,0.002256462,0.005705997,0.011299603,0.022919088,0.030336884,0.035489572,0.031970874,0.034642318,0.0355328,0.035576027,0.03621579,0.035671127,0.037201371,0.028149585,0.021475298,0.019702981,0.014489774,0.011619485
문인로54번길,"{""type"":""Polygon"",""coordinates"":[[[127.096772929,37.333357285],[127.096754639,37.33335734],[127.096229898,37.333358923],[127.096228468,37.333358924],[127.095012519,37.333356431],[127.094993328,37.333356392],[127.094971548,37.333356347],[127.094969745,37.333537554],[127.09496629,37.333914294],[127.094963823,37.334149683],[127.095425416,37.334151518],[127.096735356,37.334163764],[127.09672422,37.334623232],[127.096757318,37.33468656],[127.096864137,37.334718912],[127.097282009,37.334720407],[127.097562207,37.33472081],[127.097562074,37.334713097],[127.097557454,37.33444346],[127.097557433,37.334441253],[127.097556888,37.3341375],[127.097556892,37.33413623],[127.097562386,37.333354714],[127.097452585,37.333355234],[127.097452101,37.333355236],[127.096772929,37.333357285]]]}",한식 일반 음식점업/커피 전문점/두발 미용업/기타 주점업/김밥 및 기타 간이 음식점업/가구 소매업/자동차 세차업/조리 반찬류 소매업/기타 스포츠 교육기관/치킨 전문점/한식 육류 요리 전문점/골프 연습장 운영업/통신기기 소매업,"101",37.3340252692187,127.096261397758,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장안로,"{""type"":""Polygon"",""coordinates"":[[[127.006980572,37.286999255],[127.007592458,37.286240992],[127.007926129,37.28582698],[127.007844233,37.285770934],[127.007643609,37.285633601],[127.007633562,37.285626293],[127.007548265,37.285560387],[127.007244345,37.285846027],[127.007189146,37.285961001],[127.007178412,37.285983374],[127.007162458,37.286016615],[127.00714789,37.286047046],[127.007128123,37.286078644],[127.007032574,37.286199961],[127.006593837,37.286769065],[127.006591396,37.28677216],[127.006569548,37.286799253],[127.006567314,37.286802023],[127.006348386,37.287073455],[127.006214535,37.287239395],[127.006190869,37.28726874],[127.006158505,37.287311225],[127.0060265,37.287484488],[127.005992549,37.287529046],[127.005990135,37.287532143],[127.005877562,37.287673363],[127.005877546,37.287673383],[127.00630822,37.287879219],[127.006656323,37.287430185],[127.007000533,37.287008996],[127.006980572,37.286999255]]]}",한식 일반 음식점업/치킨 전문점/한식 해산물 요리 전문점/철물 및 난방용구 소매업/체인화 편의점/기타 음ㆍ식료품 위주 종합 소매업/육류 소매업/건강 보조식품 소매업/게임용구  인형 및 장난감 소매업/안경 및 렌즈 소매업/제과점업/김밥 및 기타 간이 음식점업/기타 주점업/커피 전문점/태권도 및 무술 교육기관/치과의원/노래 연습장 운영업/자동차 전문 수리업/가전제품 수리업/두발 미용업/피부 미용업/가정용 세탁업,"29",37.2865050294855,127.007088391695,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중앙로_1,"{""type"":""Polygon"",""coordinates"":[[[127.054561622,37.893166675],[127.054883603,37.89315874],[127.054833669,37.892657393],[127.054833323,37.892653325],[127.054830538,37.892614052],[127.054242041,37.892579215],[127.053619317,37.892579543],[127.053158973,37.892579783],[127.052450793,37.892603075],[127.052454931,37.892819413],[127.052495724,37.893046526],[127.052497899,37.893066727],[127.052503379,37.893217379],[127.052773373,37.89321073],[127.053652669,37.893189071],[127.054561622,37.893166675]]]}",한식 일반 음식점업/일반의원/치과의원/기타 주점업/피자  햄버거  샌드위치 및 유사 음식점업/두발 미용업/한식 육류 요리 전문점/커피 전문점/의약품 및 의료용품 소매업/치킨 전문점,"153",37.8929324320358,127.05366816775,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광덕1로,"{""type"":""Polygon"",""coordinates"":[[[126.850374429,37.307885151],[126.849578277,37.307385028],[126.84913644,37.307140965],[126.848997219,37.307081898],[126.848904268,37.307053737],[126.848783442,37.307017139],[126.848598876,37.306986453],[126.848454282,37.306962424],[126.848278303,37.306946927],[126.848166119,37.306947224],[126.847770635,37.306968678],[126.847834925,37.307726511],[126.848103318,37.307719874],[126.848114379,37.307719817],[126.848150053,37.307720332],[126.848210941,37.307721214],[126.848218311,37.307721417],[126.848302396,37.307724832],[126.848330851,37.307727442],[126.848417288,37.307739853],[126.848443319,37.30774488],[126.848566752,37.307775017],[126.848590301,37.307781932],[126.848692955,37.307817367],[126.848719706,37.307828346],[126.848874059,37.307902474],[126.848897995,37.30791572],[126.849742076,37.308450412],[126.849773731,37.308470464],[126.850259334,37.308778066],[126.850527236,37.308947765],[126.851619607,37.30963969],[126.851843067,37.309412227],[126.852210339,37.309038377],[126.850374429,37.307885151]]]}",한식 일반 음식점업/기타 주점업/한식 육류 요리 전문점/노래 연습장 운영업/커피 전문점/부동산 중개 및 대리업/한식 해산물 요리 전문점/전자상거래 소매업/생맥주 전문점/김밥 및 기타 간이 음식점업/체인화 편의점,"255",37.3081840395091,126.850085908706,발달상권,"41271",안산시상록구,126.850006,37.308575,"201509",5.841388276,3.705667714,2.159417877,1.741752691,1.5077417,2.156455712,3.859700265,7.286924522,14.55607606,20.91288095,23.91947785,24.75184606,26.77204221,28.11686486,27.52739414,26.93792342,28.35680018,32.58084668,31.43152687,27.36151293,21.65638422,19.26591752,14.67160047,9.819575119
광덕1로,"{""type"":""Polygon"",""coordinates"":[[[126.850374429,37.307885151],[126.849578277,37.307385028],[126.84913644,37.307140965],[126.848997219,37.307081898],[126.848904268,37.307053737],[126.848783442,37.307017139],[126.848598876,37.306986453],[126.848454282,37.306962424],[126.848278303,37.306946927],[126.848166119,37.306947224],[126.847770635,37.306968678],[126.847834925,37.307726511],[126.848103318,37.307719874],[126.848114379,37.307719817],[126.848150053,37.307720332],[126.848210941,37.307721214],[126.848218311,37.307721417],[126.848302396,37.307724832],[126.848330851,37.307727442],[126.848417288,37.307739853],[126.848443319,37.30774488],[126.848566752,37.307775017],[126.848590301,37.307781932],[126.848692955,37.307817367],[126.848719706,37.307828346],[126.848874059,37.307902474],[126.848897995,37.30791572],[126.849742076,37.308450412],[126.849773731,37.308470464],[126.850259334,37.308778066],[126.850527236,37.308947765],[126.851619607,37.30963969],[126.851843067,37.309412227],[126.852210339,37.309038377],[126.850374429,37.307885151]]]}",한식 일반 음식점업/기타 주점업/한식 육류 요리 전문점/노래 연습장 운영업/커피 전문점/부동산 중개 및 대리업/한식 해산물 요리 전문점/전자상거래 소매업/생맥주 전문점/김밥 및 기타 간이 음식점업/체인화 편의점,"255",37.3081840395091,126.850085908706,발달상권,"41271",안산시상록구,126.85028,37.30806,"201509",434.1702128,309.6595745,185.9574468,138.4574468,83.27659574,145.5319149,118.0425532,191.4148936,374.3404255,767.0744681,1033.680851,1152.734043,1131.106383,1274.212766,1298.265957,1345.56383,1419.946808,1571.542553,1498.574468,1392.053191,1213.170213,1174.56383,885.3191489,687.0319149
광덕1로,"{""type"":""Polygon"",""coordinates"":[[[126.850374429,37.307885151],[126.849578277,37.307385028],[126.84913644,37.307140965],[126.848997219,37.307081898],[126.848904268,37.307053737],[126.848783442,37.307017139],[126.848598876,37.306986453],[126.848454282,37.306962424],[126.848278303,37.306946927],[126.848166119,37.306947224],[126.847770635,37.306968678],[126.847834925,37.307726511],[126.848103318,37.307719874],[126.848114379,37.307719817],[126.848150053,37.307720332],[126.848210941,37.307721214],[126.848218311,37.307721417],[126.848302396,37.307724832],[126.848330851,37.307727442],[126.848417288,37.307739853],[126.848443319,37.30774488],[126.848566752,37.307775017],[126.848590301,37.307781932],[126.848692955,37.307817367],[126.848719706,37.307828346],[126.848874059,37.307902474],[126.848897995,37.30791572],[126.849742076,37.308450412],[126.849773731,37.308470464],[126.850259334,37.308778066],[126.850527236,37.308947765],[126.851619607,37.30963969],[126.851843067,37.309412227],[126.852210339,37.309038377],[126.850374429,37.307885151]]]}",한식 일반 음식점업/기타 주점업/한식 육류 요리 전문점/노래 연습장 운영업/커피 전문점/부동산 중개 및 대리업/한식 해산물 요리 전문점/전자상거래 소매업/생맥주 전문점/김밥 및 기타 간이 음식점업/체인화 편의점,"255",37.3081840395091,126.850085908706,발달상권,"41271",안산시상록구,126.84981,37.30777,"201509",10.50865801,6.569264068,4.188311687,2.965367965,2.467532467,3.051948051,5.616883116,11.16883117,22.8030303,29.54545454,36.01731601,35.64935064,33.59307359,36.20129869,37.012987,38.22510822,41.63419912,48.83116882,50.46536795,44.19913419,38.41991341,34.48051947,27.04545454,17.8030303
광덕1로,"{""type"":""Polygon"",""coordinates"":[[[126.850374429,37.307885151],[126.849578277,37.307385028],[126.84913644,37.307140965],[126.848997219,37.307081898],[126.848904268,37.307053737],[126.848783442,37.307017139],[126.848598876,37.306986453],[126.848454282,37.306962424],[126.848278303,37.306946927],[126.848166119,37.306947224],[126.847770635,37.306968678],[126.847834925,37.307726511],[126.848103318,37.307719874],[126.848114379,37.307719817],[126.848150053,37.307720332],[126.848210941,37.307721214],[126.848218311,37.307721417],[126.848302396,37.307724832],[126.848330851,37.307727442],[126.848417288,37.307739853],[126.848443319,37.30774488],[126.848566752,37.307775017],[126.848590301,37.307781932],[126.848692955,37.307817367],[126.848719706,37.307828346],[126.848874059,37.307902474],[126.848897995,37.30791572],[126.849742076,37.308450412],[126.849773731,37.308470464],[126.850259334,37.308778066],[126.850527236,37.308947765],[126.851619607,37.30963969],[126.851843067,37.309412227],[126.852210339,37.309038377],[126.850374429,37.307885151]]]}",한식 일반 음식점업/기타 주점업/한식 육류 요리 전문점/노래 연습장 운영업/커피 전문점/부동산 중개 및 대리업/한식 해산물 요리 전문점/전자상거래 소매업/생맥주 전문점/김밥 및 기타 간이 음식점업/체인화 편의점,"255",37.3081840395091,126.850085908706,발달상권,"41271",안산시상록구,126.85067,37.30836,"201509",47.93764954,25.18370259,16.69385053,12.74907078,11.40555884,17.89443567,27.44194607,51.56799032,86.55647156,138.0672912,168.4535294,183.7752826,182.3174292,202.6987912,200.9264989,207.2438636,220.4788855,254.3239523,263.5856091,242.3181009,181.4598684,166.4525541,128.4054393,86.89949589
